correo,dominio,tipo,fuente_origen
escuela_segundo_llori@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuela_teresaflor@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuela_vencedores@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuela_vicmu2000@outlook.es,outlook.es,Educación / Colegio / Escuela (AMIE),Consolidado
escuela_victoremilioestrada@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuela_vmr66@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuela_zulima_vaca@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaabdoncalderonad@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaabdoncalderongaraicoa@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaabelgilbertponton@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaadancastillocanar@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaadisroca@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaadolfojurado@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaaguinaldocastillo@yahoo.com,yahoo.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaagustinconstante@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaalbertolopez@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaalbertopanchanapadron@yahoo.es,yahoo.es,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaalbertpanchanapadron@yahoo.es,yahoo.es,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaalbinodelcurto@yahoo.com,yahoo.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaalegria@yahoo.com,yahoo.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaalejandrobermeo@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaalfayomega169@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),MR COLEGIOS 2017.csv
escuelaalfonsortroya@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaalfredoboadaespin@hotmail.es,hotmail.es,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaalfredoperezguerrero@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaalianza@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaaliciavivas@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaalinacampana@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaaltar@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaamadasegarra@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaanaguzmangorotiza@outlook.es,outlook.es,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaanalleranotoya@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaaneliceje@hotmail.es,hotmail.es,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaangelalmeida2005@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaangeldelaguarda@yahoo.com,yahoo.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaangelpolibiocordova@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaangelpoliviochavez@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaanibalsanandres@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaannstevens@hotmail.es,hotmail.es,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaantizana14@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaantizana@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaantoniocabri@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaantonioflor@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaantoniofriaschilche@hotmail.con,hotmail.con,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaantonionarino1975@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaapariciobravo@hotmail.es,hotmail.es,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaapch@hotmail.es,hotmail.es,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaarlequin@yahoo.com,yahoo.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaarturocordovagranda@outlook.es,outlook.es,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaarturoyumbayilijama@yahoo.com,yahoo.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaatahualpa_12@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaatahualpaperdomofranco@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaatipillahuazo@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaatr@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaaugustoarias@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaaureliosalazar_chone@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaavelinosilva@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaazafran@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaazriel@yahoo.com,yahoo.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaazuay31@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabalbinahidalgo@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabalsalito@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabaltazara2016@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabaquerizo-yaguachi@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabas@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabasicaalejandroalvear@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabasicalamerced@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabasicaltocenepa@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabasicapceimariaauxiliadora@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabasicapceitarqui@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabautista_israel@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),2324 cole nuev.csv
escuelabdoncalderon@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabdoncalderon@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabelgica@yahoo.com,yahoo.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabelisariocardenas@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabelisariotorres@yahoo.es,yahoo.es,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabellaprimavera@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),1195 cole gquil.csv
escuelabenignobelisariocabrera@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabenjamin@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabenjamin@yahoo.es,yahoo.es,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabenjamincarrion@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabergen@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabermeovasquez@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelablancalidia@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelablancavillamarin@live.com,live.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabolivar@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabolivia1955@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaborrero@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabrasil.zumba@yahoo.com,yahoo.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabrasil1975@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabrasil_00@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabrasilia12@yahoo.com,yahoo.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabrauliobarillas@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabrauliozambranoloor@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabriendosurco@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabrumel@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabuenafe@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabuenagratitud@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelabuenosaires@outlook.com,outlook.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelac.v.a@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacabcesavillacis@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacabopatriciogonzalez@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacaboromelvasquez@yahoo.com,yahoo.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacacha@yahoo.es,yahoo.es,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacaciquepinchopata.03d03@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacaciquepintag2013@yahoo.es,yahoo.es,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacalicuchima1956@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacalicuchima@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacamiloponceei@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacamilosegovia@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacaminosdeluz@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacaminosdeluz@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacantuna@hotmail.es,hotmail.es,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacapitanchiriboga@yahoo.es,yahoo.es,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacaribe@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacarlosandrade@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacarlosarroyodelrio@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacarloscadena@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacarloscarvajal7@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacarloscoelloicaza@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacarlosealmeida10b00072@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacarlosferaudblum@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacarlosfreilelarea@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacarlosgarciacelleri@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacarlosmo@yahoo.com,yahoo.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacarlosrigoberto@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacarloszabalarivadeneira@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacarloszevallosmenendez172@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacarlotarabascal@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacarmenamelia@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacascadadepeguche@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacasitadefantasia@hotmail.es,hotmail.es,Educación / Colegio / Escuela (AMIE),1195 cole gquil.csv
escuelacastor1993@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacayambe1981@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacbp1969@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacdeotawa@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacelectagarces@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacelia.delgado@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacelicad@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacelsamocha@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacentineladelsur@live.com,live.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacepe_@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacepol@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),2324 cole nuev.csv
escuelacesararroyo@yahoo.es,yahoo.es,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacesaraugusto@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacesardavila@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacesarmontenegro@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacesartamayo@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacharip@yahoo.es,yahoo.es,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacharlesdarwin220@yahoo.es,yahoo.es,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacharlesdarwin@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelachonelindo@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacincodeabril@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacincodeenero@outlook.com,outlook.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacincodeoctubre@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaciudaddechimbo@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaciudaddecuenca@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaciudaddeguaranda@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaciudaddemachala_72@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaciudaddesantodomingo@yahoo.com,yahoo.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaciudaddesaraguroedu.ec@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaciudaddevilcabamba@hotmail.es,hotmail.es,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaciudaddezamora@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaciudadsanmiguel@outlook.com,outlook.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaclementevallejo@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaclv@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacojimies@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacojitambo@outlook.com,outlook.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacolombia@yahoo.es,yahoo.es,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacomunitnuevaesperanza@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacondorazo@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaconquistadorespaltenses@yahoo.es,yahoo.es,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacorazonsancristobal@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacordillera@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacordilleradeambocas@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacordilleradelosandes@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacordillern@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacorinaparral@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacorneliovelez1968@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacoronelfurrutia@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacosmetologia0103@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacotonaholgerlaban@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacotopaxi201@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacrecer2000@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacristobalcol@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacristobalcolon2011@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacristobalcolonbabahoyo@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacristobaltoro@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacristoreyt@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacuatrodeoctubre@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacuenca2@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelaculinariadelecuador@gmail.com,gmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escuelacumbreazul@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escueladagnia@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escueladanielcordovatoral@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
escueladanielrodasbustamante@hotmail.com,hotmail.com,Educación / Colegio / Escuela (AMIE),Consolidado
